direction,seed,component,kind,side,sublayer,layer,train_d_toxic_vs_reference,train_auc_toxic_vs_reference,dev_d_toxic_vs_reference,dev_auc_toxic_vs_reference,dev_d_toxic_vs_generated,dev_auc_toxic_vs_generated,dev_d_copy_vs_ordinary,dev_auc_copy_vs_ordinary,dev_d_template_vs_ordinary,dev_auc_template_vs_ordinary,control_language_max_auc,control_corr_token_count,train_rows_per_cell,dev_rows_per_cell,language_balanced
mean_diff,42,enc.mlp.L8.n1087,neuron,encoder,mlp,8,-0.52695274,0.3343809410055043,-0.5600806,0.32190214906264286,-0.12538604,0.46204000067740353,-0.43353993,0.4021661296097386,1.3414749,0.7695199537304801,0.989140374942844,-0.2207433354350547,122,27,True
mean_diff,42,enc.mlp.L8.n1088,neuron,encoder,mlp,8,0.0370825,0.5098133383764486,-0.015172922,0.5119985097122729,-0.006454224,0.51251502989043,-0.031188987,0.44942713927676337,0.18163073,0.6312897628687102,0.7443606157597927,0.1063394444986707,122,27,True
mean_diff,42,enc.mlp.L8.n1089,neuron,encoder,mlp,8,-0.26335502,0.40424965411528163,-0.2306449,0.40950735829565277,0.0034874284,0.48706159291435924,-0.3583532,0.39393125671321166,0.65848285,0.7232504337767496,0.8419829294314891,-0.2192165342994804,122,27,True
mean_diff,42,enc.mlp.L8.n1090,neuron,encoder,mlp,8,0.08267568,0.5380614198360324,0.0118597075,0.5265965554031398,0.0042366665,0.5180866737794037,0.31210196,0.5228249194414607,0.14079767,0.49016772700983224,0.6105204999237921,-0.05130001031820984,122,27,True
mean_diff,42,enc.mlp.L8.n1091,neuron,encoder,mlp,8,-0.5287339,0.33771122192693454,-0.5424569,0.3173974157056004,-0.13919386,0.4475096953377703,-0.25167143,0.43841747225205874,0.7624092,0.7157316367842684,0.818758573388203,0.1902027236320611,122,27,True
mean_diff,42,enc.mlp.L8.n1092,neuron,encoder,mlp,8,-0.05726478,0.49133214554696236,-0.07427065,0.48630798150688415,0.03722123,0.5156734237667022,-0.38270664,0.3774615109201575,0.06872066,0.4603817235396183,0.7737006553878982,-0.249117984418504,122,27,True
mean_diff,42,enc.mlp.L8.n1093,neuron,encoder,mlp,8,-0.56113225,0.40028151864127853,-0.57826465,0.39875357753729956,-0.40287244,0.4440464698809463,0.2940184,0.5502148227712137,-2.2875896,0.06535569693464433,0.8477556774881878,0.1634984293392143,122,27,True
mean_diff,42,enc.mlp.L8.n1094,neuron,encoder,mlp,8,-0.27543032,0.3861574779114867,-0.31358835,0.38080238446036346,-0.1860079,0.42955003471693004,0.038507495,0.5351772287862513,-0.4199426,0.32909196067090807,0.7121627800640147,0.18828902776693965,122,27,True
mean_diff,42,enc.mlp.L8.n1095,neuron,encoder,mlp,8,0.10414977,0.5404502639340945,0.13489471,0.5606868871615098,-0.0053846263,0.5112872360243188,0.023227653,0.5051020408163265,-0.4190215,0.4167148640832852,0.6640755982319768,0.012815535085349068,122,27,True
mean_diff,42,enc.mlp.L8.n1096,neuron,encoder,mlp,8,-0.2679758,0.4157260593030548,-0.29944968,0.4016494775525411,-0.0989407,0.4584920997815374,-0.29499552,0.41201217329036877,-0.49881357,0.3342972816657027,0.8076703246456334,-0.17440876136682698,122,27,True
mean_diff,42,enc.mlp.L8.n1097,neuron,encoder,mlp,8,0.053465057,0.5012325771978196,0.10675159,0.5123033412928246,0.0057028015,0.5052583447645176,0.27156165,0.5543322592194773,-0.31748208,0.46385193753614806,0.7970774272214601,0.36005577932534305,122,27,True
mean_diff,42,enc.mlp.L8.n1098,neuron,encoder,mlp,8,-0.50044036,0.37065487506677147,-0.44472566,0.38081931954817183,-0.23575258,0.4192873715050212,0.0009713626,0.4905119942713928,-0.5947578,0.2689415847310584,0.8793057460752934,-0.36453387346347277,122,27,True
mean_diff,42,enc.mlp.L8.n1099,neuron,encoder,mlp,8,0.085617945,0.5302976765173307,0.060782455,0.5209910413385493,0.008320354,0.4979339192873715,-0.15040736,0.4758324382384532,-0.07614639,0.4869866975130133,0.6431946349641823,0.11575813019498317,122,27,True
mean_diff,42,enc.mlp.L8.n1100,neuron,encoder,mlp,8,0.06758078,0.5329901028861881,0.10073174,0.5400938203864587,0.047782395,0.5206523395823808,0.40123928,0.6077694235588972,0.6662861,0.7215153267784846,0.6766117969821673,0.03764789458972011,122,27,True
mean_diff,42,enc.mlp.L8.n1101,neuron,encoder,mlp,8,-0.08770482,0.4761733537712218,-0.10183668,0.472963132313841,-0.11650946,0.4661806296465647,0.15508579,0.5345506623702113,-0.21804355,0.4488143435511857,0.7670515165371132,0.06675599256205933,122,27,True
mean_diff,42,enc.mlp.L8.n1102,neuron,encoder,mlp,8,-0.13918701,0.45886874960600654,-0.09058672,0.4642076919168826,0.06789223,0.5118630290098054,-0.24281903,0.4153240243465808,0.62499285,0.7478311162521689,0.825369608291419,-0.06970057201447004,122,27,True
mean_diff,42,enc.mlp.L8.n1103,neuron,encoder,mlp,8,-0.02831298,0.4843680014333064,0.017554933,0.5005842605293909,-0.05028419,0.4888736473098613,0.15316002,0.5542427497314715,-0.2936503,0.4123770965876229,0.6145214144185338,0.0829030926273501,122,27,True
mean_diff,42,enc.mlp.L8.n1104,neuron,encoder,mlp,8,0.12774715,0.5349758295427023,0.22666965,0.546596894104896,0.18711919,0.5470880116513404,-0.01318192,0.522735409953455,1.1826409,0.8843262001156738,0.9028539856729157,-0.026374109900407363,122,27,True
mean_diff,42,enc.mlp.L8.n1105,neuron,encoder,mlp,8,0.10521432,0.5597866297722967,0.042441893,0.5322020694677303,-0.023226492,0.4984927771850497,-0.055677984,0.4991049051199427,0.10032576,0.49797570850202433,0.6787265660722451,-0.09001810257720831,122,27,True
mean_diff,42,enc.mlp.L8.n1106,neuron,encoder,mlp,8,0.2618428,0.565609437261323,0.3532417,0.5974868329692289,0.2093524,0.5276549983911667,-0.15763433,0.4933762978875761,1.2197816,0.7206477732793521,0.6743446121018137,-0.10250997223554323,122,27,True
mean_diff,42,enc.mlp.L8.n1107,neuron,encoder,mlp,8,-0.195386,0.43489985102902784,-0.18268946,0.4298972040170029,-0.013908339,0.48318345780622873,-0.18524717,0.4363587540279269,-0.06578166,0.43464430306535573,0.7535627190976986,-0.06767545384484387,122,27,True
mean_diff,42,enc.mlp.L8.n1108,neuron,encoder,mlp,8,0.06636993,0.490521763365085,-0.028363507,0.4694236989618791,0.0027773702,0.48756964554861215,-0.29141808,0.42973505191550304,0.2415914,0.6043956043956045,0.7244322511812223,0.0966174273739216,122,27,True
mean_diff,42,enc.mlp.L8.n1109,neuron,encoder,mlp,8,0.09822104,0.5175314614085553,0.09231552,0.5040220833545022,0.14384794,0.5284255448864502,-0.35870075,0.42105263157894735,1.1584249,0.8314054366685946,0.7958581008992531,-0.07879499252341551,122,27,True
mean_diff,42,enc.mlp.L8.n1110,neuron,encoder,mlp,8,0.20969966,0.5838293502675838,0.1941092,0.569035885451066,0.18638393,0.5656996731528052,-0.21084405,0.4453097028284998,0.9740017,0.7755928282244072,0.7274996189605243,-0.04197059201656344,122,27,True
mean_diff,42,enc.mlp.L8.n1111,neuron,encoder,mlp,8,-0.0071204877,0.5142882737615336,0.0049486808,0.531169029111416,0.02620902,0.5275787904960287,-0.018900493,0.5308807733619764,0.14211343,0.49942163100057846,0.7788256363359244,-0.0405522230380817,122,27,True
mean_diff,42,enc.mlp.L8.n1112,neuron,encoder,mlp,8,-0.36830333,0.42810740508492007,-0.39266536,0.40794933021727725,-0.26343122,0.4453504716421955,0.21281603,0.5378625134264232,-1.4165032,0.21862348178137653,0.863664075598232,0.09411700991466673,122,27,True
mean_diff,42,enc.mlp.L8.n1113,neuron,encoder,mlp,8,0.4212143,0.6603992687482788,0.5727184,0.6708157631797321,0.4186906,0.624134193635794,-0.2611696,0.4178302900107411,1.3504518,0.8467322151532678,0.6231519585429051,-0.08372375731450665,122,27,True
mean_diff,42,enc.mlp.L8.n1114,neuron,encoder,mlp,8,-0.019241983,0.48049525383127456,-0.0007799117,0.4758082270656574,0.018161211,0.49658757980660123,-0.09733948,0.488453276047261,-0.22191639,0.3987854251012146,0.7022367017222985,0.061877228073509385,122,27,True
mean_diff,42,enc.mlp.L8.n1115,neuron,encoder,mlp,8,-0.15067802,0.43231940172726696,-0.14596426,0.4425815847855171,-0.105355725,0.45377567782688955,-0.15747684,0.4984783387039026,-0.39119923,0.3484673221515327,0.6939490931260479,0.11963393179567189,122,27,True
mean_diff,42,enc.mlp.L8.n1116,neuron,encoder,mlp,8,-0.092321225,0.4278486136409633,-0.24955478,0.4065437179291775,-0.07440803,0.456273603278633,-0.22865161,0.4463838166845686,-0.1869016,0.40138808559861194,0.6920819996951684,-0.20852518859507782,122,27,True
mean_diff,42,enc.mlp.L8.n1117,neuron,encoder,mlp,8,-0.28483555,0.39953002810209653,-0.39436692,0.3832410371047774,-0.075767286,0.4755880709241478,-0.22233725,0.4287504475474401,1.1272899,0.8293811451706188,0.8174630391708582,-0.26813944838885645,122,27,True
mean_diff,42,enc.mlp.L8.n1118,neuron,encoder,mlp,8,0.14337659,0.5436096761457327,0.17783816,0.5661399854358246,0.06471987,0.5268759843519789,-0.023979481,0.4883637665592553,-0.0944087,0.5092539039907461,0.5860577655845145,0.14440296980075115,122,27,True
mean_diff,42,enc.mlp.L8.n1119,neuron,encoder,mlp,8,0.4557677,0.6712204007285975,0.4316515,0.6573184981964133,0.1473784,0.5740656065301699,-0.116841756,0.4732366630862872,-0.014917529,0.5497397339502603,0.7705570797134582,0.295390828005603,122,27,True
mean_diff,42,enc.mlp.L8.n1120,neuron,encoder,mlp,8,-0.17586523,0.44258603986051803,-0.2839383,0.4164338092093008,-0.07625938,0.4727345086284272,-0.40803912,0.39930182599355535,-0.019076219,0.5167727009832274,0.6517108672458467,-0.04924887935127409,122,27,True
mean_diff,42,enc.mlp.L8.n1121,neuron,encoder,mlp,8,0.031683892,0.4962690900162906,-0.00721107,0.48696844993141286,0.07147328,0.5227353553828177,-0.126007,0.4469208736126029,0.9028697,0.7880277617119722,0.7019699740893156,-0.10302687859263117,122,27,True
mean_diff,42,enc.mlp.L8.n1122,neuron,encoder,mlp,8,-0.4110826,0.36410380191173886,-0.4662225,0.3595657843485919,-0.18122762,0.4424291689952412,-0.03958011,0.47789115646258506,0.6511327,0.6943319838056681,0.7988492607834172,-0.18076360145073203,122,27,True
mean_diff,42,enc.mlp.L8.n1123,neuron,encoder,mlp,8,-0.3945834,0.3722482672585692,-0.36656046,0.38549340378329866,-0.09053878,0.4589239445206523,0.042756144,0.5163802363050484,0.90192825,0.7686524002313476,0.8235406188081086,-0.39142220208836725,122,27,True
mean_diff,42,enc.mlp.L8.n1124,neuron,encoder,mlp,8,0.061484884,0.5259861447042313,0.057292998,0.5184846483429015,0.08973508,0.5348016054463243,-0.24744004,0.43107769423558895,1.117439,0.8458646616541353,0.7964487120865722,-0.19197383472039142,122,27,True
mean_diff,42,enc.mlp.L8.n1125,neuron,encoder,mlp,8,-0.3450643,0.39866987833484296,-0.33723715,0.38910057748649424,-0.052287694,0.4800589341055733,-0.16106242,0.435374149659864,0.7400153,0.7423366107576634,0.862368541380887,-0.012380105756281751,122,27,True
mean_diff,42,enc.mlp.L8.n1126,neuron,encoder,mlp,8,-0.09514942,0.4333271953311369,-0.1351819,0.44275093566360146,-0.014884151,0.48249758674998733,0.044901017,0.5104726100966703,0.19082831,0.543956043956044,0.6589315653101662,-0.17153116494770265,122,27,True
mean_diff,42,enc.mlp.L8.n1127,neuron,encoder,mlp,8,-0.067830116,0.47234498226615046,-0.10922836,0.4703889989669596,-0.068417504,0.4801520770885197,-0.08867805,0.44817400644468314,-0.50146854,0.29294389820705613,0.6757544581618655,0.030863587185715066,122,27,True
mean_diff,42,enc.mlp.L8.n1128,neuron,encoder,mlp,8,-0.3493125,0.38299225948155446,-0.3019852,0.3938932073362801,-0.04130443,0.4881115683584819,0.02700236,0.48388829215896884,0.49481037,0.7009832272990169,0.664361377838744,-0.21122221914619674,122,27,True
mean_diff,42,enc.mlp.L8.n1129,neuron,encoder,mlp,8,0.110725194,0.5201260115261728,0.0036442878,0.5113380412877442,0.09503827,0.5259868922420362,-0.17523204,0.4453097028284998,0.33367816,0.5714285714285714,0.7380925163846974,0.06433516693257676,122,27,True
mean_diff,42,enc.mlp.L8.n1130,neuron,encoder,mlp,8,0.33063805,0.558761417513545,0.3646233,0.570018120543955,0.25567526,0.5472150248099037,-0.32369867,0.4301825993555317,1.0643189,0.766628108733372,0.7527244322511812,-0.26760844312034315,122,27,True
mean_diff,42,enc.mlp.L8.n1131,neuron,encoder,mlp,8,0.044671983,0.5255274534590131,0.017111903,0.5228369659096682,0.046454974,0.5196531694016833,0.27097952,0.5726817042606516,0.23774377,0.5746096009253905,0.649443682365493,0.0492921572875988,122,27,True
mean_diff,42,enc.mlp.L8.n1132,neuron,encoder,mlp,8,-0.17363353,0.44202905763418165,-0.15850778,0.44842419007942563,-0.06719036,0.4744026147775577,0.15991879,0.5362513426423201,0.263786,0.5722961249277039,0.7812642889803383,-0.010475146141467542,122,27,True
mean_diff,42,enc.mlp.L8.n1133,neuron,encoder,mlp,8,-0.50457144,0.35456418525485983,-0.5394965,0.3485410421853037,-0.22101715,0.42516384697454657,-0.02491052,0.49391335481561044,-0.33151546,0.42278773857721225,0.8571483005639384,-0.25952897978310624,122,27,True
mean_diff,42,enc.mlp.L8.n1134,neuron,encoder,mlp,8,-0.051201,0.4666640123954466,-0.101607814,0.4624972480482311,0.015457425,0.5044115903740961,-0.039129894,0.515485141424991,0.34048194,0.6220358588779641,0.6161217802164305,-0.018082276130995674,122,27,True
mean_diff,42,enc.mlp.L8.n1135,neuron,encoder,mlp,8,0.2757624,0.6058216462453674,0.3290359,0.5997391996477501,0.145542,0.5517197581669462,0.18164785,0.5298066595059077,0.23986606,0.5526315789473685,0.8468030787989634,0.12107511813414147,122,27,True
mean_diff,42,enc.mlp.L8.n1136,neuron,encoder,mlp,8,0.15094417,0.5507181462569799,0.17824736,0.559315145049027,0.013938375,0.5118884316415181,0.2729607,0.5524525599713569,-0.48937762,0.3204164256795836,0.6442615454961133,-0.05163685909877602,122,27,True
mean_diff,42,enc.mlp.L8.n1137,neuron,encoder,mlp,8,-0.020888984,0.47954054565180604,-0.026732672,0.4785347762028146,-0.04115842,0.4806177920032515,0.24989362,0.5843179377013963,-0.16747834,0.43319838056680166,0.6269814052735864,-0.27529589578305347,122,27,True
mean_diff,42,enc.mlp.L8.n1138,neuron,encoder,mlp,8,-0.12087109,0.4554571816284617,-0.089112915,0.4647157445511355,0.04566687,0.5056986570475368,0.00018246018,0.5042069459362692,1.1238654,0.8507807981492193,0.8781245237006554,0.11355353335020082,122,27,True
mean_diff,42,enc.mlp.L8.n1139,neuron,encoder,mlp,8,0.07944804,0.5428274955955688,0.09228987,0.5448017747972024,0.064824514,0.5289590001524158,-0.36183208,0.3968850698174007,0.11432504,0.589358010410642,0.7833409541228471,-0.18881383827456324,122,27,True
mean_diff,42,enc.mlp.L8.n1140,neuron,encoder,mlp,8,-0.09052079,0.48025636942146843,-0.14174885,0.4531152094023608,-0.033631187,0.483784653423428,0.09677766,0.5414428929466524,0.5304579,0.6558704453441295,0.7627076665142509,-0.06328549532508097,122,27,True
mean_diff,42,enc.mlp.L8.n1141,neuron,encoder,mlp,8,-0.20215447,0.4307774360403582,-0.28716066,0.4087960846076987,-0.11818847,0.46231096208233835,0.2642876,0.5737558181167205,0.28962353,0.5665124349334876,0.713553574150282,0.00185755876369927,122,27,True
mean_diff,42,enc.mlp.L8.n1142,neuron,encoder,mlp,8,0.16146907,0.5756890322195347,0.25163594,0.5874443258988298,0.007231015,0.5108807939169164,0.22220223,0.5555853920515574,-1.4871174,0.10641989589358014,0.9115416857186405,0.429145327809745,122,27,True
mean_diff,42,enc.mlp.L8.n1143,neuron,encoder,mlp,8,0.100272946,0.5293371621195683,0.08502598,0.537587427390811,0.059293907,0.5231756676658368,-0.019400766,0.47296813462227,0.3457399,0.6576055523423945,0.7363397347965249,-0.06499750054958536,122,27,True
mean_diff,42,enc.mlp.L8.n1144,neuron,encoder,mlp,8,-0.010286467,0.5012790269441707,-0.0508196,0.4959271113820725,-0.064815134,0.492523158732578,-0.12921664,0.4578410311493018,-0.35663402,0.3684210526315789,0.7395214144185338,-0.014136426568456945,122,27,True
mean_diff,42,enc.mlp.L8.n1145,neuron,encoder,mlp,8,0.18728647,0.5567292411106797,0.17622918,0.5634642415620925,0.21738197,0.5706277837050585,-0.35223684,0.42302184031507334,1.0985752,0.8374783111625217,0.7435223289132754,-0.02900059504164815,122,27,True
mean_diff,42,enc.mlp.L8.n1146,neuron,encoder,mlp,8,0.08744456,0.5481542861503446,0.06971958,0.5442429168995241,0.041043196,0.5306271063015462,-0.16820939,0.44754744002864305,-0.08612257,0.5124349334875651,0.7084476451760402,-0.09878547930453724,122,27,True
mean_diff,42,enc.mlp.L8.n1147,neuron,encoder,mlp,8,0.01934274,0.495091257162385,0.0031050378,0.5018713272028316,0.05826568,0.51456417551525,-0.14078587,0.468671679197995,0.7658432,0.7432041642567959,0.7712620027434842,0.06859618404701645,122,27,True
mean_diff,42,enc.mlp.L8.n1148,neuron,encoder,mlp,8,0.19857605,0.5593055431136592,0.14122051,0.5288827922572779,0.1294213,0.5353689308879066,-0.22108085,0.44002864303616185,0.4258672,0.6171197223828803,0.6887288523090992,-0.1572365517580206,122,27,True
mean_diff,42,enc.mlp.L8.n1149,neuron,encoder,mlp,8,0.069934495,0.5400031851254641,0.13774513,0.5515758099205745,0.040645123,0.5122694711172078,-0.124573275,0.48388829215896884,-0.32884938,0.37622903412377096,0.7880848955951837,-0.11076284379059032,122,27,True
mean_diff,42,enc.mlp.L8.n1150,neuron,encoder,mlp,8,0.092068195,0.5539613339040017,0.056504387,0.5540483327406053,0.0077009127,0.5090094667140849,0.09021188,0.5704439670605085,-0.32477862,0.33689994216310004,0.6816224660874867,0.03501520633889969,122,27,True
mean_diff,42,enc.mlp.L8.n1151,neuron,encoder,mlp,8,0.028076435,0.6122731842296476,0.10615874,0.596860234720317,-0.0061479113,0.5176209588646717,0.016743816,0.5675796634443251,-0.06919129,0.41469057258530945,0.7521909769852156,0.043321774451496264,122,27,True
mean_diff,42,enc.mlp.L8.n1152,neuron,encoder,mlp,8,-0.1050057,0.4745679344129582,-0.12282191,0.4636996392826297,-0.11373123,0.47195549458923947,-0.18188679,0.5189760114572145,-0.7034877,0.3195488721804512,0.740435909160189,0.15599226339887215,122,27,True
mean_diff,42,enc.mlp.L8.n1153,neuron,encoder,mlp,8,-0.09212823,0.5232223847963344,-0.14031088,0.5198563904553846,-0.039622553,0.5003132991244559,-0.0039377348,0.5224668814894379,0.44597727,0.5916714864083286,0.6162741960067064,-0.005236339547182379,122,27,True
mean_diff,42,enc.mlp.L8.n1154,neuron,encoder,mlp,8,0.11287648,0.5462009084243251,0.10963353,0.5553523345018544,0.0029522956,0.5090602719775101,-0.05781239,0.4868421052631579,-0.8126591,0.2744360902255639,0.7325102880658436,0.11252207852379287,122,27,True
mean_diff,42,enc.mlp.L8.n1155,neuron,encoder,mlp,8,-0.112920575,0.45615890458226743,-0.046199773,0.46701891649308197,-0.043186236,0.4947924604989077,-0.12015651,0.5062656641604011,-0.021893691,0.3782533256217467,0.6573693034598385,-0.06728922171684565,122,27,True
mean_diff,42,enc.mlp.L8.n1156,neuron,encoder,mlp,8,-0.29010287,0.3951994187146028,-0.34769657,0.3752815458348152,-0.093384236,0.4402530102118579,-0.15975912,0.4846043680630147,0.16336846,0.5098322729901678,0.8200160036579789,-0.28573921984762213,122,27,True
mean_diff,42,enc.mlp.L8.n1157,neuron,encoder,mlp,8,0.021317791,0.5131867512052051,-0.028688857,0.5045640061643719,0.010768971,0.5069349184575522,0.099198505,0.4911385606874329,-0.25644085,0.4401388085598612,0.7044848346288676,-0.03297007030455076,122,27,True
mean_diff,42,enc.mlp.L8.n1158,neuron,encoder,mlp,8,0.06062064,0.49697496026887766,-0.049878817,0.48473301834070004,0.020852135,0.5081203746041423,-0.20311712,0.44593626924454,0.2899783,0.6272411798727588,0.7488949855204999,-0.034304518566528226,122,27,True
mean_diff,42,enc.mlp.L8.n1159,neuron,encoder,mlp,8,-0.10527654,0.45529626643574506,-0.10477031,0.43929617775068164,-0.08918213,0.4623617673457636,0.0014922756,0.45542427497314714,0.21327598,0.5827067669172932,0.6805174516079866,0.0009165401547562843,122,27,True
mean_diff,42,enc.mlp.L8.n1160,neuron,encoder,mlp,8,-0.22127977,0.4177615535449451,-0.23210086,0.4148249758674999,-0.15049933,0.4491269962234754,0.06253101,0.5216612960973864,-0.8857566,0.1657027183342973,0.6941396128638927,0.02567295048109024,122,27,True
mean_diff,42,enc.mlp.L8.n1161,neuron,encoder,mlp,8,0.08057811,0.5404145971645749,0.13949884,0.5421260309234703,0.13550757,0.5432014089993056,-0.14820804,0.4501432151808092,0.7661087,0.7559282822440717,0.638336381649139,-0.16722663917765207,122,27,True
mean_diff,42,enc.mlp.L8.n1162,neuron,encoder,mlp,8,-0.0054304814,0.4861173320592832,-0.03430621,0.4859354095750986,-0.0466066,0.4871970736168267,0.12919733,0.5018796992481203,-0.11985986,0.47165991902834015,0.6175887821978356,0.09030974956268864,122,27,True
