side,layer,token_set,seed,feature,train_auc_toxic_vs_reference,best_cos_seed1337,best_cos_seed2024,n_seeds_matched_at_0.5,n_seeds_matched_at_0.6,n_seeds_matched_at_0.7,n_seeds_matched_at_0.8,replicated,status,best_cos_seed42
decoder,4,content,1337,162,0.6319346982923082,,0.33615395426750183,1,1,1,1,False,seed_specific,0.401706337928772
decoder,4,content,1337,2285,0.6317837366166669,,0.328995943069458,1,1,1,1,False,seed_specific,0.3375135362148285
decoder,4,content,1337,1467,0.6279719543067208,,0.6283907890319824,3,3,2,1,True,replicated,0.7287894487380981
decoder,4,content,1337,2061,0.37302878888922064,,0.5033088326454163,3,1,1,1,False,seed_specific,0.5545392632484436
decoder,4,content,1337,1398,0.6249946085115843,,0.3775786757469177,1,1,1,1,False,seed_specific,0.4054839313030243
decoder,4,content,1337,2438,0.6235073871685893,,0.3998984694480896,2,1,1,1,False,seed_specific,0.5954210758209229
decoder,4,content,1337,3040,0.38715490326840324,,0.37590232491493225,1,1,1,1,False,seed_specific,0.33266955614089966
decoder,4,content,1337,34,0.3887935010169177,,0.30031684041023254,1,1,1,1,False,seed_specific,0.44523516297340393
decoder,4,content,1337,1017,0.6071077235974667,,0.3317672610282898,1,1,1,1,False,seed_specific,0.3307216763496399
decoder,4,content,1337,1166,0.6052638345592748,,0.3568352460861206,1,1,1,1,False,seed_specific,0.4747123718261719
decoder,4,content,1337,1528,0.39574727688362016,,0.4010077118873596,1,1,1,1,False,seed_specific,0.47619321942329407
decoder,4,content,1337,1932,0.3983422417311157,,0.36292117834091187,1,1,1,1,False,seed_specific,0.3029148280620575
decoder,4,content,1337,2161,0.4017762051220799,,0.4288257658481598,1,1,1,1,False,seed_specific,0.3910760283470154
decoder,4,content,1337,1870,0.598135042683999,,0.2129899114370346,1,1,1,1,False,seed_specific,0.21315830945968628
decoder,4,content,1337,2654,0.4021639775581368,,0.29656243324279785,1,1,1,1,False,seed_specific,0.32385319471359253
decoder,4,content,1337,1168,0.4028851928162149,,0.3674575388431549,1,1,1,1,False,seed_specific,0.31953439116477966
decoder,4,content,1337,2495,0.4040912273018338,,0.3479674756526947,1,1,1,1,False,seed_specific,0.3379743993282318
decoder,4,content,1337,271,0.594988487098583,,0.6365984678268433,3,2,1,1,False,seed_specific,0.5705394148826599
decoder,4,content,1337,594,0.4050625246764278,,0.181121826171875,1,1,1,1,False,seed_specific,0.21447932720184326
decoder,4,content,1337,2486,0.4094885219358927,,0.3707895576953888,1,1,1,1,False,seed_specific,0.446611225605011
decoder,4,content,1337,1326,0.4105651606995332,,0.3470735549926758,1,1,1,1,False,seed_specific,0.2718609571456909
decoder,4,content,1337,470,0.5887791513631341,,0.27274391055107117,1,1,1,1,False,seed_specific,0.3026444613933563
decoder,4,content,1337,2670,0.5867283121157528,,0.3819264769554138,1,1,1,1,False,seed_specific,0.41835808753967285
decoder,4,content,1337,1340,0.5866515870882977,,0.40814000368118286,2,1,1,1,False,seed_specific,0.5214349031448364
decoder,4,content,1337,2076,0.41349564201844047,,0.22126910090446472,1,1,1,1,False,seed_specific,0.19716225564479828
decoder,4,content,1337,2212,0.4137523598130066,,0.3939008116722107,1,1,1,1,False,seed_specific,0.39959916472435
decoder,4,content,1337,2576,0.414086632094784,,0.31976059079170227,1,1,1,1,False,seed_specific,0.29867422580718994
decoder,4,content,1337,2830,0.4149679330858226,,0.28307926654815674,1,1,1,1,False,seed_specific,0.2949174642562866
decoder,4,content,1337,120,0.5847081628793535,,0.25511595606803894,1,1,1,1,False,seed_specific,0.2993529736995697
decoder,4,content,1337,1858,0.4158222766347823,,0.2622612714767456,1,1,1,1,False,seed_specific,0.2507934272289276
decoder,4,content,1337,2575,0.4166525658508101,,0.30940675735473633,1,1,1,1,False,seed_specific,0.3563416600227356
decoder,4,content,1337,144,0.41740405638999206,,0.7088477611541748,3,2,2,1,True,replicated,0.5928667187690735
decoder,4,content,1337,409,0.41787062750289483,,0.31652188301086426,1,1,1,1,False,seed_specific,0.3529268503189087
decoder,4,content,1337,1430,0.5820937057275856,,0.2353297770023346,1,1,1,1,False,seed_specific,0.26818469166755676
decoder,4,content,1337,20,0.41805932959744657,,0.4177594780921936,1,1,1,1,False,seed_specific,0.45582547783851624
decoder,4,content,1337,2727,0.5810075281767478,,0.24464386701583862,1,1,1,1,False,seed_specific,0.23857200145721436
decoder,4,content,2024,2864,0.7213653902939937,0.6434569358825684,,3,2,1,1,False,seed_specific,0.5506337881088257
decoder,4,content,2024,2782,0.30711908719612746,0.6519514322280884,,3,3,1,1,False,seed_specific,0.696367084980011
decoder,4,content,2024,2565,0.6748928337994897,0.3775786757469177,,1,1,1,1,False,seed_specific,0.46340346336364746
decoder,4,content,2024,2958,0.32903631706596853,0.4292828440666199,,1,1,1,1,False,seed_specific,0.44112521409988403
decoder,4,content,2024,232,0.6567525489298309,0.4066896438598633,,1,1,1,1,False,seed_specific,0.370263934135437
decoder,4,content,2024,2907,0.6493836284551145,0.3834362030029297,,1,1,1,1,False,seed_specific,0.4543358385562897
decoder,4,content,2024,2819,0.6488424059641473,0.4909360706806183,,1,1,1,1,False,seed_specific,0.4426567256450653
decoder,4,content,2024,194,0.645679675913484,0.5239400863647461,,3,1,1,1,False,seed_specific,0.5097743272781372
decoder,4,content,2024,55,0.3545699914731537,0.5091423988342285,,3,1,1,1,False,seed_specific,0.5839764475822449
decoder,4,content,2024,1025,0.3626174100285003,0.3711242079734802,,1,1,1,1,False,seed_specific,0.33860206604003906
decoder,4,content,2024,17,0.3626178247583784,0.30830028653144836,,1,1,1,1,False,seed_specific,0.3166418671607971
decoder,4,content,2024,1327,0.6344330310781983,0.4455864727497101,,1,1,1,1,False,seed_specific,0.3231268525123596
decoder,4,content,2024,2813,0.3660252454371418,0.3056635856628418,,1,1,1,1,False,seed_specific,0.2915518879890442
decoder,4,content,2024,1862,0.37020157530996906,0.24996840953826904,,1,1,1,1,False,seed_specific,0.3178808093070984
decoder,4,content,2024,2258,0.6247349876078712,0.4966809153556824,,2,1,1,1,False,seed_specific,0.500784158706665
decoder,4,content,2024,171,0.37778200802253475,0.33677154779434204,,1,1,1,1,False,seed_specific,0.24528001248836517
decoder,4,content,2024,518,0.6202940600727933,0.630414605140686,,3,2,1,1,False,seed_specific,0.5143312811851501
decoder,4,content,2024,2916,0.3859849502821822,0.49968552589416504,,2,1,1,1,False,seed_specific,0.5135402083396912
decoder,4,content,2024,3014,0.6128645890358692,0.3681286573410034,,1,1,1,1,False,seed_specific,0.310808002948761
decoder,4,content,2024,1622,0.6128413641626935,0.28168854117393494,,1,1,1,1,False,seed_specific,0.23819777369499207
decoder,4,content,2024,1531,0.6114665346166734,0.37409430742263794,,1,1,1,1,False,seed_specific,0.32610875368118286
decoder,4,content,2024,1341,0.39333728156177317,0.30167749524116516,,1,1,1,1,False,seed_specific,0.32595744729042053
decoder,4,content,2024,1582,0.39418913673146405,0.3939008116722107,,1,1,1,1,False,seed_specific,0.2919924855232239
decoder,4,content,2024,215,0.6048345891354042,0.2884264290332794,,1,1,1,1,False,seed_specific,0.3063046932220459
decoder,4,content,2024,259,0.6012405400114798,0.5521990656852722,,3,1,1,1,False,seed_specific,0.5244735479354858
decoder,4,content,2024,801,0.6008772366382328,0.3998984694480896,,1,1,1,1,False,seed_specific,0.3784381151199341
decoder,4,content,2024,2865,0.3997096061393293,0.307675302028656,,1,1,1,1,False,seed_specific,0.28972339630126953
decoder,4,content,2024,2326,0.600144823673445,0.3027755618095398,,1,1,1,1,False,seed_specific,0.3269966244697571
decoder,4,content,2024,397,0.40331029094130405,0.44531482458114624,,1,1,1,1,False,seed_specific,0.4030747711658478
decoder,4,content,2024,63,0.40707313512563004,0.2794106900691986,,1,1,1,1,False,seed_specific,0.27365291118621826
decoder,4,content,2024,2016,0.40730496912750785,0.31438952684402466,,1,1,1,1,False,seed_specific,0.21423760056495667
decoder,4,content,2024,1382,0.591708388492407,0.34796762466430664,,1,1,1,1,False,seed_specific,0.3049060106277466
decoder,4,content,2024,13,0.40858938756009433,0.3309363126754761,,1,1,1,1,False,seed_specific,0.3229120969772339
decoder,4,content,2024,1368,0.40906715637970675,0.2876504063606262,,1,1,1,1,False,seed_specific,0.26119914650917053
decoder,4,content,2024,513,0.4105539629928235,0.41505151987075806,,1,1,1,1,False,seed_specific,0.3878052532672882
decoder,4,content,2024,2724,0.5889039850564529,0.32311058044433594,,1,1,1,1,False,seed_specific,0.3489890992641449
decoder,4,content,2024,1734,0.5887293837777577,0.6149025559425354,,3,2,1,1,False,seed_specific,0.506698727607727
decoder,4,content,2024,2422,0.5872881974512361,0.2988910377025604,,1,1,1,1,False,seed_specific,0.28832629323005676
decoder,4,content,2024,2146,0.5864334391723982,0.3759211003780365,,1,1,1,1,False,seed_specific,0.3911581039428711
decoder,4,content,2024,1978,0.4136797820843328,0.35707011818885803,,1,1,1,1,False,seed_specific,0.3509296178817749
decoder,4,content,2024,2465,0.414416342347902,0.4437193274497986,,1,1,1,1,False,seed_specific,0.48405158519744873
decoder,4,content,2024,1489,0.5845397825488303,0.38971495628356934,,1,1,1,1,False,seed_specific,0.35893991589546204
decoder,4,content,2024,592,0.5841379092969167,0.31760454177856445,,1,1,1,1,False,seed_specific,0.31122106313705444
decoder,4,content,2024,2658,0.4159699204713986,0.47731468081474304,,2,1,1,1,False,seed_specific,0.5064935684204102
decoder,4,content,2024,2122,0.4160101492695778,0.4010077118873596,,1,1,1,1,False,seed_specific,0.41068798303604126
decoder,4,content,2024,3002,0.4162718438226814,0.29680919647216797,,1,1,1,1,False,seed_specific,0.26484379172325134
decoder,4,content,2024,2767,0.4165654725764015,0.2829807996749878,,1,1,1,1,False,seed_specific,0.2906596064567566
decoder,4,content,2024,2760,0.5833449457699211,0.18601873517036438,,1,1,1,1,False,seed_specific,0.18511347472667694
decoder,4,content,2024,447,0.4181410313834393,0.2621159553527832,,1,1,1,1,False,seed_specific,0.32936039566993713
decoder,4,content,2024,1418,0.5818245460366753,0.3523631989955902,,1,1,1,1,False,seed_specific,0.3375091254711151
decoder,6,all,42,1557,0.7150229262676633,0.6308474540710449,0.4248132109642029,2,2,1,1,False,seed_specific,
decoder,6,all,42,2692,0.7125577718720244,0.5156856775283813,0.5002768635749817,3,1,1,1,False,seed_specific,
decoder,6,all,42,265,0.6868279302324809,0.38760775327682495,0.3745262026786804,1,1,1,1,False,seed_specific,
decoder,6,all,42,1449,0.3262153244348891,0.47272956371307373,0.45975881814956665,1,1,1,1,False,seed_specific,
decoder,6,all,42,726,0.33839096419719905,0.643276035785675,0.649194598197937,3,3,1,1,False,seed_specific,
decoder,6,all,42,1831,0.35016141286857044,0.41597887873649597,0.4584503471851349,1,1,1,1,False,seed_specific,
decoder,6,all,42,874,0.6374493614818797,0.3973468244075775,0.44762367010116577,1,1,1,1,False,seed_specific,
decoder,6,all,42,27,0.3626468558498479,0.3156032860279083,0.38173869252204895,1,1,1,1,False,seed_specific,
decoder,6,all,42,220,0.6357763411534798,0.45754045248031616,0.2711726129055023,1,1,1,1,False,seed_specific,
decoder,6,all,42,2908,0.6346843573843484,0.4336952865123749,0.38785693049430847,1,1,1,1,False,seed_specific,
decoder,6,all,42,2126,0.36635371150062546,0.7801002264022827,0.5494385957717896,3,2,2,1,True,replicated,
decoder,6,all,42,1948,0.6314337045995203,0.2564135789871216,0.2886144518852234,1,1,1,1,False,seed_specific,
decoder,6,all,42,203,0.6304603335755357,0.2963601052761078,0.28264370560646057,1,1,1,1,False,seed_specific,
decoder,6,all,42,2011,0.37041267281794016,0.389247328042984,0.320589542388916,1,1,1,1,False,seed_specific,
decoder,6,all,42,1495,0.6289432516813149,0.7290418744087219,0.8566701412200928,3,3,3,2,True,replicated,
decoder,6,all,42,1877,0.3762134996234252,0.46932610869407654,0.43378588557243347,1,1,1,1,False,seed_specific,
decoder,6,all,42,2194,0.37680822226867194,0.4361625015735626,0.382318377494812,1,1,1,1,False,seed_specific,
decoder,6,all,42,2137,0.37773638773593987,0.4758278727531433,0.41530007123947144,1,1,1,1,False,seed_specific,
decoder,6,all,42,1264,0.37836594769094994,0.5306888818740845,0.6440086364746094,3,2,1,1,False,seed_specific,
decoder,6,all,42,1315,0.6208771702814522,0.254822313785553,0.21607935428619385,1,1,1,1,False,seed_specific,
decoder,6,all,42,2022,0.37972294385221017,0.48469260334968567,0.3927302956581116,1,1,1,1,False,seed_specific,
decoder,6,all,42,1348,0.3864079747578808,0.4635007381439209,0.3783707320690155,1,1,1,1,False,seed_specific,
decoder,6,all,42,335,0.3881490107862946,0.6587600708007812,0.5077769756317139,3,2,1,1,False,seed_specific,
decoder,6,all,42,716,0.611406813514222,0.41352152824401855,0.4174233376979828,1,1,1,1,False,seed_specific,
decoder,6,all,42,799,0.388699772064459,0.7671124935150146,0.7721978425979614,3,3,3,1,True,replicated,
decoder,6,all,42,1222,0.6112753441428528,0.33028215169906616,0.36654239892959595,1,1,1,1,False,seed_specific,
decoder,6,all,42,2681,0.6110609287958566,0.29474183917045593,0.38819360733032227,1,1,1,1,False,seed_specific,
decoder,6,all,42,2530,0.6109402424013191,0.25778618454933167,0.28218168020248413,1,1,1,1,False,seed_specific,
decoder,6,all,42,1601,0.3893625104097199,0.37538808584213257,0.45885953307151794,1,1,1,1,False,seed_specific,
decoder,6,all,42,2942,0.6100394491060082,0.2902107536792755,0.30568692088127136,1,1,1,1,False,seed_specific,
decoder,6,all,42,1613,0.39179780425413324,0.45831263065338135,0.5834382772445679,2,1,1,1,False,seed_specific,
decoder,6,all,42,36,0.3918608431956098,0.5856752991676331,0.45971617102622986,2,1,1,1,False,seed_specific,
decoder,6,all,42,479,0.3925841321030786,0.5271555185317993,0.40155792236328125,2,1,1,1,False,seed_specific,
decoder,6,all,42,2543,0.39272638445127916,0.3449023365974426,0.3106623888015747,1,1,1,1,False,seed_specific,
decoder,6,all,42,946,0.6071035762986852,0.2167271375656128,0.21267962455749512,1,1,1,1,False,seed_specific,
decoder,6,all,42,537,0.6067734513156889,0.32934391498565674,0.3753108084201813,1,1,1,1,False,seed_specific,
decoder,6,all,42,2756,0.6053973775800346,0.28998637199401855,0.25071102380752563,1,1,1,1,False,seed_specific,
decoder,6,all,42,682,0.6043165915176129,0.2757605314254761,0.25522172451019287,1,1,1,1,False,seed_specific,
decoder,6,all,42,2244,0.6042133237779568,0.2641546130180359,0.23992162942886353,1,1,1,1,False,seed_specific,
decoder,6,all,42,2533,0.3981265821944851,0.23541076481342316,0.2582516074180603,1,1,1,1,False,seed_specific,
decoder,6,all,42,814,0.6004612625704626,0.29821425676345825,0.2911386489868164,1,1,1,1,False,seed_specific,
decoder,6,all,42,1823,0.3996532028759028,0.4042778015136719,0.2713160514831543,1,1,1,1,False,seed_specific,
decoder,6,all,42,1482,0.39994558743998865,0.222252756357193,0.28792744874954224,1,1,1,1,False,seed_specific,
decoder,6,all,42,629,0.4008592373615217,0.3399537205696106,0.2523987889289856,1,1,1,1,False,seed_specific,
decoder,6,all,42,2249,0.4018421471727035,0.30610209703445435,0.3188130259513855,1,1,1,1,False,seed_specific,
decoder,6,all,42,2309,0.40267285111860945,0.47486525774002075,0.4262903034687042,1,1,1,1,False,seed_specific,
decoder,6,all,42,2628,0.5972620362905232,0.323341429233551,0.3221294581890106,1,1,1,1,False,seed_specific,
decoder,6,all,42,2559,0.4027798514271685,0.35053372383117676,0.35169553756713867,1,1,1,1,False,seed_specific,
decoder,6,all,42,533,0.5956221943523744,0.24649199843406677,0.2940889596939087,1,1,1,1,False,seed_specific,
decoder,6,all,42,808,0.404495174203138,0.31228169798851013,0.3802873492240906,1,1,1,1,False,seed_specific,
decoder,6,all,1337,491,0.7915953331276273,,0.47559064626693726,2,2,1,1,False,seed_specific,0.6308474540710449
decoder,6,all,1337,1989,0.22189914764715446,,0.5057920813560486,2,1,1,1,False,seed_specific,0.47272956371307373
decoder,6,all,1337,1883,0.2834529414301877,,0.5862604975700378,3,2,1,1,False,seed_specific,0.643276035785675
decoder,6,all,1337,1412,0.7080517317460792,,0.7442499995231628,3,3,3,1,True,replicated,0.7290418744087219
decoder,6,all,1337,2315,0.6647531030089482,,0.5097535848617554,2,1,1,1,False,seed_specific,0.4336952865123749
decoder,6,all,1337,460,0.6583106890819872,,0.7298779487609863,3,3,2,1,True,replicated,0.6383908987045288
decoder,6,all,1337,1516,0.3560190576673601,,0.41975581645965576,1,1,1,1,False,seed_specific,0.4858885407447815
decoder,6,all,1337,1847,0.638406143310739,,0.569671630859375,3,1,1,1,False,seed_specific,0.5272924304008484
decoder,6,all,1337,1287,0.36455544274902874,,0.2892787456512451,1,1,1,1,False,seed_specific,0.4466320276260376
decoder,6,all,1337,2772,0.6326575724698991,,0.21125143766403198,1,1,1,1,False,seed_specific,0.30980342626571655
decoder,6,all,1337,1061,0.6317024495605521,,0.44561731815338135,2,1,1,1,False,seed_specific,0.5156856775283813
decoder,6,all,1337,2423,0.6249025384786382,,0.31097131967544556,1,1,1,1,False,seed_specific,0.41576525568962097
decoder,6,all,1337,1351,0.3752658418518851,,0.7656877040863037,3,3,3,1,True,replicated,0.7671124935150146
decoder,6,all,1337,1149,0.37778864370058496,,0.40727943181991577,1,1,1,1,False,seed_specific,0.35896041989326477
decoder,6,all,1337,2265,0.6202994515612091,,0.3266233503818512,1,1,1,1,False,seed_specific,0.2899548411369324
decoder,6,all,1337,724,0.379777273466246,,0.5492028594017029,2,1,1,1,False,seed_specific,0.38262924551963806
decoder,6,all,1337,14,0.38057106645299776,,0.41365641355514526,1,1,1,1,False,seed_specific,0.40895217657089233
decoder,6,all,1337,2161,0.3853616112753442,,0.4803136885166168,2,1,1,1,False,seed_specific,0.5271555185317993
decoder,6,all,1337,87,0.38667962282805957,,0.32758840918540955,1,1,1,1,False,seed_specific,0.2971796989440918
decoder,6,all,1337,2205,0.38696371279458264,,0.2738056778907776,1,1,1,1,False,seed_specific,0.2980806827545166
decoder,6,all,1337,3052,0.6115644108679135,,0.2820779085159302,1,1,1,1,False,seed_specific,0.30375924706459045
decoder,6,all,1337,201,0.6093895673869696,,0.32210925221443176,1,1,1,1,False,seed_specific,0.4308881461620331
decoder,6,all,1337,693,0.39140215195039174,,0.5641958713531494,3,1,1,1,False,seed_specific,0.5092291831970215
decoder,6,all,1337,159,0.6084315413684758,,0.3071590065956116,1,1,1,1,False,seed_specific,0.30901598930358887
decoder,6,all,1337,245,0.6077999077640752,,0.355663001537323,1,1,1,1,False,seed_specific,0.3640521764755249
decoder,6,all,1337,44,0.606308539122299,,0.3079597055912018,1,1,1,1,False,seed_specific,0.3045283555984497
