key,direction_type,scope,source_languages,n_source_languages,n_rows_toxic,n_rows_reference,n_rows_total,seed,side,layer,pooling,space,d_model,raw_norm,normalization,language_balanced,underdetermined,is_primary,arm,norm_stats_file,injection_note,matched_to
random|lang_hi|encoder|L6|pooled_mean_content|seed2024|match_probe,random,lang_hi,hi,1,122,122,244,2024,encoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_hi|encoder|L6|pooled_mean_content|seed2024
mean_diff|lang_uk|encoder|L6|pooled_mean_content|seed2024,mean_diff,lang_uk,uk,1,122,122,244,2024,encoder,6,pooled_mean_content,pooled_standardized,768,2.8918230533599854,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_uk|encoder|L6|pooled_mean_content|seed2024|match_mean_diff,random,lang_uk,uk,1,122,122,244,2024,encoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_uk|encoder|L6|pooled_mean_content|seed2024
probe|lang_uk|encoder|L6|pooled_mean_content|seed2024,probe,lang_uk,uk,1,122,122,244,2024,encoder,6,pooled_mean_content,pooled_standardized,768,2.07828688621521,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_uk|encoder|L6|pooled_mean_content|seed2024|match_probe,random,lang_uk,uk,1,122,122,244,2024,encoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_uk|encoder|L6|pooled_mean_content|seed2024
mean_diff|lang_xh|encoder|L6|pooled_mean_content|seed2024,mean_diff,lang_xh,xh,1,122,122,244,2024,encoder,6,pooled_mean_content,pooled_standardized,768,2.910442590713501,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_xh|encoder|L6|pooled_mean_content|seed2024|match_mean_diff,random,lang_xh,xh,1,122,122,244,2024,encoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_xh|encoder|L6|pooled_mean_content|seed2024
probe|lang_xh|encoder|L6|pooled_mean_content|seed2024,probe,lang_xh,xh,1,122,122,244,2024,encoder,6,pooled_mean_content,pooled_standardized,768,2.1550092697143555,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_xh|encoder|L6|pooled_mean_content|seed2024|match_probe,random,lang_xh,xh,1,122,122,244,2024,encoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_xh|encoder|L6|pooled_mean_content|seed2024
mean_diff|lang_yo|encoder|L6|pooled_mean_content|seed2024,mean_diff,lang_yo,yo,1,122,122,244,2024,encoder,6,pooled_mean_content,pooled_standardized,768,4.7218017578125,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_yo|encoder|L6|pooled_mean_content|seed2024|match_mean_diff,random,lang_yo,yo,1,122,122,244,2024,encoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_yo|encoder|L6|pooled_mean_content|seed2024
probe|lang_yo|encoder|L6|pooled_mean_content|seed2024,probe,lang_yo,yo,1,122,122,244,2024,encoder,6,pooled_mean_content,pooled_standardized,768,1.9570270776748657,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_yo|encoder|L6|pooled_mean_content|seed2024|match_probe,random,lang_yo,yo,1,122,122,244,2024,encoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_yo|encoder|L6|pooled_mean_content|seed2024
mean_diff|pooled_non_african|encoder|L6|pooled_mean_content|seed2024,mean_diff,pooled_non_african,am|ar|de|en|es|hi|uk,7,854,854,1708,2024,encoder,6,pooled_mean_content,pooled_standardized,768,2.375743865966797,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|pooled_non_african|encoder|L6|pooled_mean_content|seed2024|match_mean_diff,random,pooled_non_african,am|ar|de|en|es|hi|uk,7,854,854,1708,2024,encoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|pooled_non_african|encoder|L6|pooled_mean_content|seed2024
probe|pooled_non_african|encoder|L6|pooled_mean_content|seed2024,probe,pooled_non_african,am|ar|de|en|es|hi|uk,7,854,854,1708,2024,encoder,6,pooled_mean_content,pooled_standardized,768,3.8573172092437744,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|pooled_non_african|encoder|L6|pooled_mean_content|seed2024|match_probe,random,pooled_non_african,am|ar|de|en|es|hi|uk,7,854,854,1708,2024,encoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,probe|pooled_non_african|encoder|L6|pooled_mean_content|seed2024
mean_diff|pooled_all_balanced|encoder|L6|pooled_mean_content|seed2024,mean_diff,pooled_all_balanced,am|ar|de|en|es|hi|uk|xh|yo,9,1098,1098,2196,2024,encoder,6,pooled_mean_content,pooled_standardized,768,1.757490873336792,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|pooled_all_balanced|encoder|L6|pooled_mean_content|seed2024|match_mean_diff,random,pooled_all_balanced,am|ar|de|en|es|hi|uk|xh|yo,9,1098,1098,2196,2024,encoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|pooled_all_balanced|encoder|L6|pooled_mean_content|seed2024
probe|pooled_all_balanced|encoder|L6|pooled_mean_content|seed2024,probe,pooled_all_balanced,am|ar|de|en|es|hi|uk|xh|yo,9,1098,1098,2196,2024,encoder,6,pooled_mean_content,pooled_standardized,768,4.271610736846924,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|pooled_all_balanced|encoder|L6|pooled_mean_content|seed2024|match_probe,random,pooled_all_balanced,am|ar|de|en|es|hi|uk|xh|yo,9,1098,1098,2196,2024,encoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,probe|pooled_all_balanced|encoder|L6|pooled_mean_content|seed2024
mean_diff|pooled_african|encoder|L6|pooled_mean_content|seed2024,mean_diff,pooled_african,yo|xh,2,244,244,488,2024,encoder,6,pooled_mean_content,pooled_standardized,768,2.767181396484375,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|pooled_african|encoder|L6|pooled_mean_content|seed2024|match_mean_diff,random,pooled_african,yo|xh,2,244,244,488,2024,encoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|pooled_african|encoder|L6|pooled_mean_content|seed2024
probe|pooled_african|encoder|L6|pooled_mean_content|seed2024,probe,pooled_african,yo|xh,2,244,244,488,2024,encoder,6,pooled_mean_content,pooled_standardized,768,2.80588436126709,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,
random|pooled_african|encoder|L6|pooled_mean_content|seed2024|match_probe,random,pooled_african,yo|xh,2,244,244,488,2024,encoder,6,pooled_mean_content,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer06_toxic.pt,add alpha * vector * sd to the raw activation,probe|pooled_african|encoder|L6|pooled_mean_content|seed2024
mean_diff|lang_am|encoder|L8|pooled_mean_all|seed2024,mean_diff,lang_am,am,1,122,122,244,2024,encoder,8,pooled_mean_all,pooled_standardized,768,3.577709674835205,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed2024_encoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_am|encoder|L8|pooled_mean_all|seed2024|match_mean_diff,random,lang_am,am,1,122,122,244,2024,encoder,8,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_am|encoder|L8|pooled_mean_all|seed2024
probe|lang_am|encoder|L8|pooled_mean_all|seed2024,probe,lang_am,am,1,122,122,244,2024,encoder,8,pooled_mean_all,pooled_standardized,768,1.9957388639450073,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed2024_encoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_am|encoder|L8|pooled_mean_all|seed2024|match_probe,random,lang_am,am,1,122,122,244,2024,encoder,8,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_am|encoder|L8|pooled_mean_all|seed2024
mean_diff|lang_ar|encoder|L8|pooled_mean_all|seed2024,mean_diff,lang_ar,ar,1,122,122,244,2024,encoder,8,pooled_mean_all,pooled_standardized,768,2.5479259490966797,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed2024_encoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_ar|encoder|L8|pooled_mean_all|seed2024|match_mean_diff,random,lang_ar,ar,1,122,122,244,2024,encoder,8,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_ar|encoder|L8|pooled_mean_all|seed2024
probe|lang_ar|encoder|L8|pooled_mean_all|seed2024,probe,lang_ar,ar,1,122,122,244,2024,encoder,8,pooled_mean_all,pooled_standardized,768,2.1217334270477295,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed2024_encoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_ar|encoder|L8|pooled_mean_all|seed2024|match_probe,random,lang_ar,ar,1,122,122,244,2024,encoder,8,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_ar|encoder|L8|pooled_mean_all|seed2024
mean_diff|lang_de|encoder|L8|pooled_mean_all|seed2024,mean_diff,lang_de,de,1,122,122,244,2024,encoder,8,pooled_mean_all,pooled_standardized,768,2.6865415573120117,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed2024_encoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_de|encoder|L8|pooled_mean_all|seed2024|match_mean_diff,random,lang_de,de,1,122,122,244,2024,encoder,8,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_de|encoder|L8|pooled_mean_all|seed2024
probe|lang_de|encoder|L8|pooled_mean_all|seed2024,probe,lang_de,de,1,122,122,244,2024,encoder,8,pooled_mean_all,pooled_standardized,768,2.0964362621307373,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed2024_encoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_de|encoder|L8|pooled_mean_all|seed2024|match_probe,random,lang_de,de,1,122,122,244,2024,encoder,8,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_de|encoder|L8|pooled_mean_all|seed2024
mean_diff|lang_en|encoder|L8|pooled_mean_all|seed2024,mean_diff,lang_en,en,1,122,122,244,2024,encoder,8,pooled_mean_all,pooled_standardized,768,11.382522583007812,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed2024_encoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_en|encoder|L8|pooled_mean_all|seed2024|match_mean_diff,random,lang_en,en,1,122,122,244,2024,encoder,8,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,mean_diff|lang_en|encoder|L8|pooled_mean_all|seed2024
probe|lang_en|encoder|L8|pooled_mean_all|seed2024,probe,lang_en,en,1,122,122,244,2024,encoder,8,pooled_mean_all,pooled_standardized,768,2.0165491104125977,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,True,True,primary,results/activations/norm_stats/seed2024_encoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
random|lang_en|encoder|L8|pooled_mean_all|seed2024|match_probe,random,lang_en,en,1,122,122,244,2024,encoder,8,pooled_mean_all,pooled_standardized,768,1.0,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,False,random_control,results/activations/norm_stats/seed2024_encoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,probe|lang_en|encoder|L8|pooled_mean_all|seed2024
mean_diff|lang_es|encoder|L8|pooled_mean_all|seed2024,mean_diff,lang_es,es,1,122,122,244,2024,encoder,8,pooled_mean_all,pooled_standardized,768,4.871495246887207,L2 unit norm; pre-normalisation norm recorded as raw_norm,True,False,True,primary,results/activations/norm_stats/seed2024_encoder_layer08_toxic.pt,add alpha * vector * sd to the raw activation,
